Case Name, C1, C2, C3, C4
90,11;12,12;13
90,20;24,20;23
91,11;14,12;15
91,29;30,28;29
91,7;8,11;11
91,12;12,10;12
91,18;18,17;17
91,6;9.3,7;7
91,11;13,11;14
91,11;11,9;9
91,22;24,16;17
91,13;15.2,12;15.2
91,16;17,16;20
91,12;12,8;9
91,15;15,16;18
91,11;12,10;12
91,20;24,22;24
92,13;13,14;15
92,29;33.2,28;29
92,11;12,8;11
92,11;11,10;11
92,17;18,16;16
92,6;7,7;9
92,10;11,12;13
92,8;10,11;11
92,17;24,17;19
92,13.2;14,12;15.2
92,17;18,15;16
92,8;10,8;11
92,14;15,12;15
92,9;12,11;12
92,24;26,23;25
93,13;13,10;13
93,29;33.2,30;32
93,11;12,8;10
93,11;11,12;13
93,17;18,15;16
93,6;7,7;10
93,10;11,8;10
93,8;10,11;13
93,17;24,17;23
93,13.2;14,13;15.2
93,17;18,14;19
93,8;10,11;11
93,14;15,14;15
93,9;12,9;12
93,24;26,22;27
94,14;15,11;14
94,29;29,29;30
94,10;12,7;8
94,10;10,12;12
94,16;17,18;18
94,6;9,6;9.3
94,11;11,11;13
94,11;11,11;11
94,20;20,22;24
94,13;15,13;15.2
94,17;19,16;17
94,9;11,12;12
94,15;24,15;15
94,9;11,11;12
94,18;21,20;24
95,14;15,13;15
95,29;29,30;30
95,10;12,10;12
95,10;10,10;10
95,16;17,15;17
95,6;9,8;9.3
95,11;11,10;12
95,11;11,11;13
95,20;20,17;19
95,13;15,14;15.2
95,17;19,17;17
95,9;11,8;11
95,15;24,13;17
95,9;11,12;12
95,18;21,22;25
96,14;15,14;14
96,29;29,28;30.2
96,10;12,8;10
96,10;10,12;12
96,16;17,15;15
96,6;9,8;9.3
96,11;11,12;13
96,11;11,11;13
96,20;20,20;25
96,13;15,14;14
96,17;19,15;18
96,9;11,8;8
96,15;24,13;15
96,9;11,12;13
96,18;21,20;23
97,14;15,12;15
97,29;29,28;29
97,10;12,11;11
97,10;10,10;12
97,16;17,17;17
97,6;9,7;7
97,11;11,11;14
97,11;11,9;9
97,20;20,16;17
97,13;15,12;15.2
97,17;19,16;20
97,9;11,8;9
97,15;24,16;18
97,9;11,10;12
97,18;21,22;24
98,13;14,14;15
98,28;33.2,29;30.2
98,9;12,10;10
98,12;12,11;11
98,15;18,14;17
98,7;8,6;7
98,9;12,11;12
98,9;12,13;13
98,17;20,20;20
98,14;14,13;15
98,17;18,17;17
98,8;8,8;8
98,13;14,12;15
98,12;12,10;12
98,21;24,22;22
99,10;13,13;14
99,30;32,28;33.2
99,8;10,9;12
99,12;13,12;12
99,15;16,15;18
99,7;10,7;8
99,8;10,9;12
99,11;13,9;12
99,17;23,17;20
99,13;15.2,14;14
99,14;19,17;18
99,11;11,8;8
99,14;15,13;14
99,9;12,12;12
99,22;27,21;24
100,11;14,13;15
100,29;30,30;30
100,7;8,10;12
100,12;12,10;10
100,18;18,15;17
100,6;9.3,8;9.3
100,11;13,10;12
100,11;11,11;13
100,22;24,17;19
100,13;15.2,14;15.2
100,16;17,17;17
100,12;12,8;11
100,15;15,13;17
100,11;12,12;12
100,20;24,22;25
101,11;14,12;15
101,29;30,28;29
101,7;8,11;11
101,12;12,10;12
101,18;18,17;17
101,6;9.3,7;7
101,11;13,11;14
101,11;11,9;9
101,22;24,16;17
101,13;15.2,12;15.2
101,16;17,16;20
101,12;12,8;9
101,15;15,16;18
101,11;12,10;12
101,20;24,22;24
102,13;15,11;14
102,30;30,29;30
102,10;12,7;8
102,10;10,12;12
102,15;17,18;18
102,8;9.3,6;9.3
102,10;12,11;13
102,11;13,11;11
102,17;19,22;24
102,14;15.2,13;15.2
102,17;17,16;17
102,8;11,12;12
102,13;17,15;15
102,12;12,11;12
102,22;25,20;24
103,13;15,14;14
103,30;30,28;30.2
103,10;12,8;10
103,10;10,12;12
103,15;17,15;15
103,8;9.3,8;9.3
103,10;12,12;13
103,11;13,11;13
103,17;19,20;25
103,14;15.2,14;14
103,17;17,15;18
103,8;11,8;8
103,13;17,13;15
103,12;12,12;13
103,22;25,20;23
104,14;14,13;15
104,28;30.2,30;30
104,8;10,10;12
104,12;12,10;10
104,15;15,15;17
104,8;9.3,8;9.3
104,12;13,10;12
104,11;13,11;13
104,20;25,17;19
104,14;14,14;15.2
104,15;18,17;17
104,8;8,8;11
104,13;15,13;17
104,12;13,12;12
104,20;23,22;25
105,12;15,11;14
105,28;29,29;30
105,11;11,7;8
105,10;12,12;12
105,17;17,18;18
105,7;7,6;9.3
105,11;14,11;13
105,9;9,11;11
105,16;17,22;24
105,12;15.2,13;15.2
105,16;20,16;17
105,8;9,12;12
105,16;18,15;15
105,10;12,11;12
105,22;24,20;24
106,11;14,13;15
106,29;30,30;30
106,7;8,10;12
106,12;12,10;10
106,18;18,15;17
106,6;9.3,8;9.3
106,11;13,10;12
106,11;11,11;13
106,22;24,17;19
106,13;15.2,14;15.2
106,16;17,17;17
106,12;12,8;11
106,15;15,13;17
106,11;12,12;12
106,20;24,22;25
107,11;14,12;15
107,29;30,28;29
107,7;8,11;11
107,12;12,10;12
107,18;18,17;17
107,6;9.3,7;7
107,11;13,11;14
107,11;11,9;9
107,22;24,16;17
107,13;15.2,12;15.2
107,16;17,16;20
107,12;12,8;9
107,15;15,16;18
107,11;12,10;12
107,20;24,22;24
108,11;14,13;15
108,29;30,30;30
108,7;8,10;12
108,12;12,10;10
108,18;18,15;17
108,6;9.3,8;9.3
108,11;13,10;12
108,11;11,11;13
108,22;24,17;19
108,13;15.2,14;15.2
108,16;17,17;17
108,12;12,8;11
108,15;15,13;17
108,11;12,12;12
108,20;24,22;25
109,13;15,11;14
109,30;30,29;30
109,10;12,7;8
109,10;10,12;12
109,15;17,18;18
109,8;9.3,6;9.3
109,10;12,11;13
109,11;13,11;11
109,17;19,22;24
109,14;15.2,13;15.2
109,17;17,16;17
109,8;11,12;12
109,13;17,15;15
109,12;12,11;12
109,22;25,20;24
110,11;14,12;15
110,29;30,28;29
110,7;8,11;11
110,12;12,10;12
110,18;18,17;17
110,6;9.3,7;7
110,11;13,11;14
110,11;11,9;9
110,22;24,16;17
110,13;15.2,12;15.2
110,16;17,16;20
110,12;12,8;9
110,15;15,16;18
110,11;12,10;12
110,20;24,22;24
111,12;15,11;14
111,28;29,29;30
111,11;11,7;8
111,10;12,12;12
111,17;17,18;18
111,7;7,6;9.3
111,11;14,11;13
111,9;9,11;11
111,16;17,22;24
111,12;15.2,13;15.2
111,16;20,16;17
111,8;9,12;12
111,16;18,15;15
111,10;12,11;12
111,22;24,20;24
112,11;14,13;15
112,29;30,30;30
112,7;8,10;12
112,12;12,10;10
112,18;18,15;17
112,6;9.3,8;9.3
112,11;13,10;12
112,11;11,11;13
112,22;24,17;19
112,13;15.2,14;15.2
112,16;17,17;17
112,12;12,8;11
112,15;15,13;17
112,11;12,12;12
112,20;24,22;25
113,11;14,12;15
113,29;30,28;29
113,7;8,11;11
113,12;12,10;12
113,18;18,17;17
113,6;9.3,7;7
113,11;13,11;14
113,11;11,9;9
113,22;24,16;17
113,13;15.2,12;15.2
113,16;17,16;20
113,12;12,8;9
113,15;15,16;18
113,11;12,10;12
113,20;24,22;24
114,11;14,13;15
114,29;30,30;30
114,7;8,10;12
114,12;12,10;10
114,18;18,15;17
114,6;9.3,8;9.3
114,11;13,10;12
114,11;11,11;13
114,22;24,17;19
114,13;15.2,14;15.2
114,16;17,17;17
114,12;12,8;11
114,15;15,13;17
114,11;12,12;12
114,20;24,22;25
115,13;15,11;14
115,30;30,29;30
115,10;12,7;8
115,10;10,12;12
115,15;17,18;18
115,8;9.3,6;9.3
115,10;12,11;13
115,11;13,11;11
115,17;19,22;24
115,14;15.2,13;15.2
115,17;17,16;17
115,8;11,12;12
115,13;17,15;15
115,12;12,11;12
115,22;25,20;24
116,11;14,12;15
116,29;30,28;29
116,7;8,11;11
116,12;12,10;12
116,18;18,17;17
116,6;9.3,7;7
116,11;13,11;14
116,11;11,9;9
116,22;24,16;17
116,13;15.2,12;15.2
116,16;17,16;20
116,12;12,8;9
116,15;15,16;18
116,11;12,10;12
116,20;24,22;24
117,12;15,11;14
117,28;29,29;30
117,11;11,7;8
117,10;12,12;12
117,17;17,18;18
117,7;7,6;9.3
117,11;14,11;13
117,9;9,11;11
117,16;17,22;24
117,12;15.2,13;15.2
117,16;20,16;17
117,8;9,12;12
117,16;18,15;15
117,10;12,11;12
117,22;24,20;24
118,11;12,10;14,14;14
118,28;30,29;31.2,28;30.2
118,11;12,8;12,8;10
118,10;12,11;12,12;12
118,15;16,16;18,15;15
118,7;7,7;9.3,8;9.3
118,8;11,8;12,12;13
118,11;11,9;11,11;13
118,18;24,17;19,20;25
118,13;14,13;14,14;14
118,16;16,14;16,15;18
118,8;11,8;9,8;8
118,16;19,14;17,13;15
118,11;13,11;11,12;13
118,20;22,21;25,20;23
119,14;15,12;15,14;14
119,29;29,27;31,29;31.2
119,10;12,9;13,9;11
119,10;10,11;12,10;12
119,16;17,15;16,15;16
119,6;9,9;9.3,9;9.3
119,11;11,9;12,11;14
119,11;11,12;13,10;11
119,20;20,16;24,23;25
119,13;15,13;13,12;14
119,17;19,16;16,15;18
119,9;11,8;8,8;9
119,15;24,13;14,12;15
119,9;11,11;12,11;13
119,18;21,20;23,22;23
120,14;14,14;15,12;15
120,29;31.2,31.2;32.2,28;29
120,9;11,10;12,11;11
120,10;12,10;13,10;12
120,15;16,16;17,17;17
120,9;9.3,9;9.3,7;7
120,11;14,11;13,11;14
120,10;11,12;13,9;9
120,23;25,18;23,16;17
120,12;14,14;16,12;15.2
120,15;18,16;19,16;20
120,8;9,8;8,8;9
120,12;15,12;14,16;18
120,11;13,12;12,10;12
120,22;23,20;22,22;24
121,14;14,13;16,13;15
121,30;31.2,32.2;32.2,29;29.2
121,8;9,10;10,11;11
121,7;12,10;10,12;12
121,13;16,16;17,15;16
121,6;9,6;8,9;9
121,11;12,8;11,11;12
121,12;12,11;12,9;13
121,16;22,17;18,20;24
121,13.2;15.2,12;13,14;15.2
121,16;18,15;16,14;18
121,7;10,11;11,8;9
121,20;21,12;14,14;17
121,11;12,10;12,11;11
121,24;26,20;23,19;23
122,12;15,12;14,13;14
122,27;31,28;32.2,30;31.2
122,9;13,10;11,9;10
122,11;12,10;10,11;11
122,15;16,14;15,15;16
122,9;9.3,6;9.3,7;8
122,9;12,11;11,10;12
122,12;13,11;13,11;11
122,16;24,20;25,17;19
122,13;13,14;14,13;15
122,16;16,17;18,15;16
122,8;8,8;8,8;8
122,13;14,12;15,17;18
122,11;12,11;13,11;12
122,20;23,19;22,22;25
123,10;12,13;13,13;14
123,29;31,29;33.2,28;33.2
123,11;11,11;12,9;12
123,10;12,11;11,12;12
123,15;18,17;18,15;18
123,6;9,6;7,7;8
123,12;12,10;11,9;12
123,9;11,8;10,9;12
123,18;19,17;24,17;20
123,12;16,13.2;14,14;14
123,14;18,17;18,17;18
123,11;11,8;10,8;8
123,15;22,14;15,13;14
123,11;12,9;12,12;12
123,24;26,24;26,21;24
124,8;14,13;14,14;15
124,29;29,28;33.2,28;29
124,8;8,9;12,8;11
124,9;10,12;12,10;11
124,14;18,15;18,16;16
124,6;8,7;8,7;9
124,8;9,9;12,12;13
124,10;12,9;12,11;11
124,19;22,17;20,17;19
124,12;14,14;14,12;15.2
124,16;17,17;18,15;16
124,8;9,8;8,8;11
124,12;14,13;14,12;15
124,11;13,12;12,11;12
124,22;25,21;24,23;25
125,14;15,13;13,14;15
125,29;29,29;33.2,29;30.2
125,10;12,11;12,10;10
125,10;10,11;11,11;11
125,16;17,17;18,14;17
125,6;9,6;7,6;7
125,11;11,10;11,11;12
125,11;11,8;10,13;13
125,20;20,17;24,20;20
125,13;15,13.2;14,13;15
125,17;19,17;18,17;17
125,9;11,8;10,8;8
125,15;24,14;15,12;15
125,9;11,9;12,10;12
125,18;21,24;26,22;22
126,10;12,13;14,14;15
126,29;31,29;32.2,29;30.2
126,11;11,8;10,10;10
126,10;12,9;13,11;11
126,15;18,15;16,14;17
126,6;9,6;9,6;7
126,12;12,8;13,11;12
126,9;11,11;11,13;13
126,18;19,20;25,20;20
126,12;16,12;14,13;15
126,14;18,16;16,17;17
126,11;11,8;8,8;8
126,15;22,12;16,12;15
126,11;12,11;11,10;12
126,24;26,21;23,22;22
127,12;15,13;14,14;15
127,28;29,29;32.2,28;29
127,11;11,8;10,8;11
127,10;12,9;13,10;11
127,17;17,15;16,16;16
127,7;7,6;9,7;9
127,11;14,8;13,12;13
127,9;9,11;11,11;11
127,16;17,20;25,17;19
127,12;15.2,12;14,12;15.2
127,16;20,16;16,15;16
127,8;9,8;8,8;11
127,16;18,12;16,12;15
127,10;12,11;11,11;12
127,22;24,21;23,23;25
128,14;15,12;15,10;12
128,28;29,27;31,29;31
128,8;11,9;13,11;11
128,10;11,11;12,10;12
128,16;16,15;16,15;18
128,7;9,9;9.3,6;9
128,12;13,9;12,12;12
128,11;11,12;13,9;11
128,17;19,16;24,18;19
128,12;15.2,13;13,12;16
128,15;16,16;16,14;18
128,8;11,8;8,11;11
128,12;15,13;14,15;22
128,11;12,11;12,11;12
128,23;25,20;23,24;26
129,10;13,14;15,13;13
129,30;32,28;29,29;33.2
129,8;10,8;11,11;12
129,12;13,10;11,11;11
129,15;16,16;16,17;18
129,7;10,7;9,6;7
129,8;10,12;13,10;11
129,11;13,11;11,8;10
129,17;23,17;19,17;24
129,13;15.2,12;15.2,13.2;14
129,14;19,15;16,17;18
129,11;11,8;11,8;10
129,14;15,12;15,14;15
129,9;12,11;12,9;12
129,22;27,23;25,24;26
130,13;13,14;15,10;13
130,29;33.2,28;29,30;32
130,11;12,8;11,8;10
130,11;11,10;11,12;13
130,17;18,16;16,15;16
130,6;7,7;9,7;10
130,10;11,12;13,8;10
130,8;10,11;11,11;13
130,17;24,17;19,17;23
130,13.2;14,12;15.2,13;15.2
130,17;18,15;16,14;19
130,8;10,8;11,11;11
130,14;15,12;15,14;15
130,9;12,11;12,9;12
130,24;26,23;25,22;27
131,14;15,13;14,14;15
131,29;30.2,28;33.2,28;29
131,10;10,9;12,8;11
131,11;11,12;12,10;11
131,14;17,15;18,16;16
131,6;7,7;8,7;9
131,11;12,9;12,12;13
131,13;13,9;12,11;11
131,20;20,17;20,17;19
131,13;15,14;14,12;15.2
131,17;17,17;18,15;16
131,8;8,8;8,8;11
131,12;15,13;14,12;15
131,10;12,12;12,11;12
131,22;22,21;24,23;25
132,12;15,11;14,14;15
132,27;31,29;30,29;29
132,9;13,7;8,10;12
132,11;12,12;12,10;10
132,15;16,18;18,16;17
132,9;9.3,6;9.3,6;9
132,9;12,11;13,11;11
132,12;13,11;11,11;11
132,16;24,22;24,20;20
132,13;13,13;15.2,13;15
132,16;16,16;17,17;19
132,8;8,12;12,9;11
132,13;14,15;15,15;24
132,11;12,11;12,9;11
132,20;23,20;24,18;21
133,11;13,13;14,13;13
133,29;31,29;32.2,29;33.2
133,10;12,8;10,11;12
133,9;10,9;13,11;11
133,16;17,15;16,17;18
133,6;7,6;9,6;7
133,8;10,8;13,10;11
133,11;12,11;11,8;10
133,17;18,20;25,17;24
133,15.2;17,12;14,13.2;14
133,15;16,16;16,17;18
133,9;10,8;8,8;10
133,12;14,12;16,14;15
133,9;14,11;11,9;12
133,19;21,21;23,24;26
134,14;14,12;13,14;14
134,29;31.2,30;30,28;30.2
134,9;11,8;8,8;10
134,10;12,8;12,12;12
134,15;16,16;16,15;15
134,9;9.3,9;9.3,8;9.3
134,11;14,11;12,12;13
134,10;11,9;13,11;13
134,23;25,20;24,20;25
134,12;14,13.2;14,14;14
134,15;18,16;18,15;18
134,8;9,9;12,8;8
134,12;15,13;16,13;15
134,11;13,12;13,12;13
134,22;23,23;25,20;23
135,14;14,12;13,14;14
135,29;31.2,30;30,28;30.2
135,9;11,8;8,8;10
135,10;12,8;12,12;12
135,15;16,16;16,15;15
135,9;9.3,9;9.3,8;9.3
135,11;14,11;12,12;13
135,10;11,9;13,11;13
135,23;25,20;24,20;25
135,12;14,13.2;14,14;14
135,15;18,16;18,15;18
135,8;9,9;12,8;8
135,12;15,13;16,13;15
135,11;13,12;13,12;13
135,22;23,23;25,20;23
136,11;14,12;15,11;14
136,31;31,27;31,29;30
136,10;12,9;13,7;8
136,9;11,11;12,12;12
136,16;16,15;16,18;18
136,8;9.3,9;9.3,6;9.3
136,9;12,9;12,11;13
136,11;11,12;13,11;11
136,23;25,16;24,22;24
136,13;15,13;13,13;15.2
136,16;17,16;16,16;17
136,8;10,8;8,12;12
136,12;19,13;14,15;15
136,11;12,11;12,11;12
136,21;24,20;23,20;24
137,12;15,11;14,10;15
137,27;31,29;30,28;29
137,9;13,7;8,10;10
137,11;12,12;12,12;14
137,15;16,18;18,15;16
137,9;9.3,6;9.3,6;6
137,9;12,11;13,12;13
137,12;13,11;11,11;11
137,16;24,22;24,19;25
137,13;13,13;15.2,14;14
137,16;16,16;17,14;16
137,8;8,12;12,8;8
137,13;14,15;15,13;14
137,11;12,11;12,11;12
137,20;23,20;24,23;24
138,13;15,8;14,10;15
138,29;29.2,29;29,28;29
138,11;11,8;8,10;10
138,12;12,9;10,12;14
138,15;16,14;18,15;16
138,9;9,6;8,6;6
138,11;12,8;9,12;13
138,9;13,10;12,11;11
138,20;24,19;22,19;25
138,14;15.2,12;14,14;14
138,14;18,16;17,14;16
138,8;9,8;9,8;8
138,14;17,12;14,13;14
138,11;11,11;13,11;12
138,19;23,22;25,23;24
139,12;15,11;14,14;15
139,27;31,29;30,29;29
139,9;13,7;8,10;12
139,11;12,12;12,10;10
139,15;16,18;18,16;17
139,9;9.3,6;9.3,6;9
139,9;12,11;13,11;11
139,12;13,11;11,11;11
139,16;24,22;24,20;20
139,13;13,13;15.2,13;15
139,16;16,16;17,17;19
139,8;8,12;12,9;11
139,13;14,15;15,15;24
139,11;12,11;12,9;11
139,20;23,20;24,18;21
140,13;16,15;15,14;16
140,31.2;32.2,28;30,28;32.2
140,10;11,10;11,11;11
140,10;10,8;11,9;10
140,15;18,15;18,16;17
140,9;9.3,7;7,6;7
140,12;12,12;13,12;12
140,11;12,11;11,11;12
140,17;24,20;22,20;24
140,12;14,13;15.2,13.2;14
140,17;17,16;19,14;18
140,8;9,8;9,8;11
140,15;17,13.2;13.2,17;18
140,11;13,12;13,12;12
140,20;20,22;23,22;46.2
141,13;16,15;15,14;16
141,31.2;32.2,28;30,28;32.2
141,10;11,10;11,11;11
141,10;10,8;11,9;10
141,15;18,15;18,16;17
141,9;9.3,7;7,6;7
141,12;12,12;13,12;12
141,11;12,11;11,11;12
141,17;24,20;22,20;24
141,12;14,13;15.2,13.2;14
141,17;17,16;19,14;18
141,8;9,8;9,8;11
141,15;17,13.2;13.2,17;18
141,11;13,12;13,12;12
141,20;20,22;23,22;46.2
142,13;16,15;15,14;16
142,31.2;32.2,28;30,28;32.2
142,10;11,10;11,11;11
142,10;10,8;11,9;10
142,15;18,15;18,16;17
142,9;9.3,7;7,6;7
142,12;12,12;13,12;12
142,11;12,11;11,11;12
142,17;24,20;22,20;24
142,12;14,13;15.2,13.2;14
142,17;17,16;19,14;18
142,8;9,8;9,8;11
142,15;17,13.2;13.2,17;18
142,11;13,12;13,12;12
142,20;20,22;23,22;46.2
143,13;16,15;15,14;16
143,31.2;32.2,28;30,28;32.2
143,10;11,10;11,11;11
143,10;10,8;11,9;10
143,15;18,15;18,16;17
143,9;9.3,7;7,6;7
143,12;12,12;13,12;12
143,11;12,11;11,11;12
143,17;24,20;22,20;24
143,12;14,13;15.2,13.2;14
143,17;17,16;19,14;18
143,8;9,8;9,8;11
143,15;17,13.2;13.2,17;18
143,11;13,12;13,12;12
143,20;20,22;23,22;46.2
144,13;16,15;15
144,31.2;32.2,28;30
144,10;11,10;11
144,10;10,8;11
144,15;18,15;18
144,9;9.3,7;7
144,12;12,12;13
144,11;12,11;11
144,17;24,20;22
144,12;14,13;15.2
144,17;17,16;19
144,8;9,8;9
144,15;17,13.2;13.2
144,11;13,12;13
144,20;20,22;23
145,13;16,15;15,14;16
145,31.2;32.2,28;30,28;32.2
145,10;11,10;11,11;11
145,10;10,8;11,9;10
145,15;18,15;18,16;17
145,9;9.3,7;7,6;7
145,12;12,12;13,12;12
145,11;12,11;11,11;12
145,17;24,20;22,20;24
145,12;14,13;15.2,13.2;14
145,17;17,16;19,14;18
145,8;9,8;9,8;11
145,15;17,13.2;13.2,17;18
145,11;13,12;13,12;12
145,20;20,22;23,22;46.2
146,13;16,15;15,14;16
146,31.2;32.2,28;30,28;32.2
146,10;11,10;11,11;11
146,10;10,8;11,9;10
146,15;18,15;18,16;17
146,9;9.3,7;7,6;7
146,12;12,12;13,12;12
146,11;12,11;11,11;12
146,17;24,20;22,20;24
146,12;14,13;15.2,13.2;14
146,17;17,16;19,14;18
146,8;9,8;9,8;11
146,15;17,13.2;13.2,17;18
146,11;13,12;13,12;12
146,20;20,22;23,22;46.2
147,13;16,14;16
147,31.2;32.2,28;32.2
147,10;11,11;11
147,10;10,9;10
147,15;18,16;17
147,9;9.3,6;7
147,12;12,12;12
147,11;12,11;12
147,17;24,20;24
147,12;14,13.2;14
147,17;17,14;18
147,8;9,8;11
147,15;17,17;18
147,11;13,12;12
147,20;20,22;46.2
148,13;16,14;16
148,31.2;32.2,28;32.2
148,10;11,11;11
148,10;10,9;10
148,15;18,16;17
148,9;9.3,6;7
148,12;12,12;12
148,11;12,11;12
148,17;24,20;24
148,12;14,13.2;14
148,17;17,14;18
148,8;9,8;11
148,15;17,17;18
148,11;13,12;12
148,20;20,22;46.2
149,13;16,15;15,14;16
149,31.2;32.2,28;30,28;32.2
149,10;11,10;11,11;11
149,10;10,8;11,9;10
149,15;18,15;18,16;17
149,9;9.3,7;7,6;7
149,12;12,12;13,12;12
149,11;12,11;11,11;12
149,17;24,20;22,20;24
149,12;14,13;15.2,13.2;14
149,17;17,16;19,14;18
149,8;9,8;9,8;11
149,15;17,13.2;13.2,17;18
149,11;13,12;13,12;12
149,20;20,22;23,22;46.2
150,13;16,15;15,14;16
150,31.2;32.2,28;30,28;32.2
150,10;11,10;11,11;11
150,10;10,8;11,9;10
150,15;18,15;18,16;17
150,9;9.3,7;7,6;7
150,12;12,12;13,12;12
150,11;12,11;11,11;12
150,17;24,20;22,20;24
150,12;14,13;15.2,13.2;14
150,17;17,16;19,14;18
150,8;9,8;9,8;11
150,15;17,13.2;13.2,17;18
150,11;13,12;13,12;12
150,20;20,22;23,22;46.2
151,13;16,15;15,14;16
151,31.2;32.2,28;30,28;32.2
151,10;11,10;11,11;11
151,10;10,8;11,9;10
151,15;18,15;18,16;17
151,9;9.3,7;7,6;7
151,12;12,12;13,12;12
151,11;12,11;11,11;12
151,17;24,20;22,20;24
151,12;14,13;15.2,13.2;14
151,17;17,16;19,14;18
151,8;9,8;9,8;11
151,15;17,13.2;13.2,17;18
151,11;13,12;13,12;12
151,20;20,22;23,22;46.2
152,13;16,15;15,14;16
152,31.2;32.2,28;30,28;32.2
152,10;11,10;11,11;11
152,10;10,8;11,9;10
152,15;18,15;18,16;17
152,9;9.3,7;7,6;7
152,12;12,12;13,12;12
152,11;12,11;11,11;12
152,17;24,20;22,20;24
152,12;14,13;15.2,13.2;14
152,17;17,16;19,14;18
152,8;9,8;9,8;11
152,15;17,13.2;13.2,17;18
152,11;13,12;13,12;12
152,20;20,22;23,22;46.2
153,13;16,15;15,14;16
153,31.2;32.2,28;30,28;32.2
153,10;11,10;11,11;11
153,10;10,8;11,9;10
153,15;18,15;18,16;17
153,9;9.3,7;7,6;7
153,12;12,12;13,12;12
153,11;12,11;11,11;12
153,17;24,20;22,20;24
153,12;14,13;15.2,13.2;14
153,17;17,16;19,14;18
153,8;9,8;9,8;11
153,15;17,13.2;13.2,17;18
153,11;13,12;13,12;12
153,20;20,22;23,22;46.2
154,13;16,15;15,14;16
154,31.2;32.2,28;30,28;32.2
154,10;11,10;11,11;11
154,10;10,8;11,9;10
154,15;18,15;18,16;17
154,9;9.3,7;7,6;7
154,12;12,12;13,12;12
154,11;12,11;11,11;12
154,17;24,20;22,20;24
154,12;14,13;15.2,13.2;14
154,17;17,16;19,14;18
154,8;9,8;9,8;11
154,15;17,13.2;13.2,17;18
154,11;13,12;13,12;12
154,20;20,22;23,22;46.2
155,13;16,15;15,14;16
155,31.2;32.2,28;30,28;32.2
155,10;11,10;11,11;11
155,10;10,8;11,9;10
155,15;18,15;18,16;17
155,9;9.3,7;7,6;7
155,12;12,12;13,12;12
155,11;12,11;11,11;12
155,17;24,20;22,20;24
155,12;14,13;15.2,13.2;14
155,17;17,16;19,14;18
155,8;9,8;9,8;11
155,15;17,13.2;13.2,17;18
155,11;13,12;13,12;12
155,20;20,22;23,22;46.2
156,13;16,15;15,14;16
156,31.2;32.2,28;30,28;32.2
156,10;11,10;11,11;11
156,10;10,8;11,9;10
156,15;18,15;18,16;17
156,9;9.3,7;7,6;7
156,12;12,12;13,12;12
156,11;12,11;11,11;12
156,17;24,20;22,20;24
156,12;14,13;15.2,13.2;14
156,17;17,16;19,14;18
156,8;9,8;9,8;11
156,15;17,13.2;13.2,17;18
156,11;13,12;13,12;12
156,20;20,22;23,22;46.2
157,13;16,15;15,14;16
157,31.2;32.2,28;30,28;32.2
157,10;11,10;11,11;11
157,10;10,8;11,9;10
157,15;18,15;18,16;17
157,9;9.3,7;7,6;7
157,12;12,12;13,12;12
157,11;12,11;11,11;12
157,17;24,20;22,20;24
157,12;14,13;15.2,13.2;14
157,17;17,16;19,14;18
157,8;9,8;9,8;11
157,15;17,13.2;13.2,17;18
157,11;13,12;13,12;12
157,20;20,22;23,22;46.2
158,13;16,15;15
158,31.2;32.2,28;30
158,10;11,10;11
158,10;10,8;11
158,15;18,15;18
158,9;9.3,7;7
158,12;12,12;13
158,11;12,11;11
158,17;24,20;22
158,12;14,13;15.2
158,17;17,16;19
158,8;9,8;9
158,15;17,13.2;13.2
158,11;13,12;13
158,20;20,22;23
159,13;14,13;13,13;14
159,29;31,29;29,28;30
159,10;10,8;9,10;11
159,11;12,12;12,10;11
159,17;17,17;17,15;17
159,6;7,9;9.3,9;9.3
159,11;13,12;12,11;13
159,9;13,8;8,8;9
159,24;25,17;17,20;20
159,13;13,14;15.2,14;15
159,16;17,17;17,18;18
159,8;8,9;11,8;8
159,17;17,14;15,12;15
159,7;13,7;12,10;12
159,21;22,21;21,19;23
160,13;13,12;13,12;13
160,31.2;32.2,28;30,28;30
160,10;11,10;11,8;11
160,11;12,10;12,10;12
160,16;16,15;15,14;15
160,8;10,7;7,7;7
160,11;13,14;14,9;14
160,11;13,11;11,11;11
160,19;23,24;25,22;24
160,9;13,14;14,14;14
160,14;14,15;15,15;19
160,10;10,6;10,6;10
160,15;16,17;19,15;19
160,11;11,11;13,11;12
160,22;23,18.2;22,22;23
161,13;13,12;13,10;13
161,27;35,28;30,30;31.2
161,10;12,10;11,8;10
161,10;11,10;12,10;12
161,16;16,15;15,14;16
161,7;9,7;7,6;9.3
161,11;11,14;14,11;11
161,9;11,11;11,9;10
161,24;25,24;25,16;17
161,11.2;13,14;14,13;14
161,13;15,15;15,17;17
161,9;10,6;10,8;10
161,13.2;16,17;19,14;14
161,10;12,11;13,10;13
161,24;25,18.2;22,18;25
162,14;14,14;15
162,30;31.2,29;29
162,10;10,10;12
162,7;8,10;10
162,16;17,16;17
162,7;7,6;9
162,12;12,11;11
162,12;13,11;11
162,18;20,20;20
162,13;15.2,13;15
162,15;19,17;19
162,8;10,9;11
162,17;18,15;24
162,12;13,9;11
162,24;24,18;21
163,14;14,14;15
163,30;31.2,29;29
163,10;10,10;12
163,7;8,10;10
163,16;17,16;17
163,7;7,6;9
163,12;12,11;11
163,12;13,11;11
