FGA,(27.0;31.0)
FGA,(27.0;31.2)
FGA,(27.0;32.2)
FGA,(27.0;33.2)
FGA,(27.0;34.2)
FGA,(27.0;42.2)
FGA,(27.0;43.2)
FGA,(27.0;44.2)
FGA,(27.0;45.2)
FGA,(27.0;46.2)
FGA,(27.0;47.2)
FGA,(27.0;48.2)
FGA,(27.0;50.2)
FGA,(27.0;51.2)
FGA,(27.2;27.2)
FGA,(27.2;28.0)
FGA,(27.2;28.2)
FGA,(27.2;29.0)
FGA,(27.2;29.2)
FGA,(27.2;30.0)
FGA,(27.2;30.2)
FGA,(27.2;31.0)
FGA,(27.2;31.2)
FGA,(27.2;32.2)
FGA,(27.2;33.2)
FGA,(27.2;34.2)
FGA,(27.2;42.2)
FGA,(27.2;43.2)
FGA,(27.2;44.2)
FGA,(27.2;45.2)
FGA,(27.2;46.2)
FGA,(27.2;47.2)
FGA,(27.2;48.2)
FGA,(27.2;50.2)
FGA,(27.2;51.2)
FGA,(28.0;28.0)
FGA,(28.0;28.2)
FGA,(28.0;29.0)
FGA,(28.0;29.2)
FGA,(28.0;30.0)
FGA,(28.0;30.2)
FGA,(28.0;31.0)
FGA,(28.0;31.2)
FGA,(28.0;32.2)
FGA,(28.0;33.2)
FGA,(28.0;34.2)
FGA,(28.0;42.2)
FGA,(28.0;43.2)
FGA,(28.0;44.2)
FGA,(28.0;45.2)
FGA,(28.0;46.2)
FGA,(28.0;47.2)
FGA,(28.0;48.2)
FGA,(28.0;50.2)
FGA,(28.0;51.2)
FGA,(28.2;28.2)
FGA,(28.2;29.0)
FGA,(28.2;29.2)
FGA,(28.2;30.0)
FGA,(28.2;30.2)
FGA,(28.2;31.0)
FGA,(28.2;31.2)
FGA,(28.2;32.2)
FGA,(28.2;33.2)
FGA,(28.2;34.2)
FGA,(28.2;42.2)
FGA,(28.2;43.2)
FGA,(28.2;44.2)
FGA,(28.2;45.2)
FGA,(28.2;46.2)
FGA,(28.2;47.2)
FGA,(28.2;48.2)
FGA,(28.2;50.2)
FGA,(28.2;51.2)
FGA,(29.0;29.0)
FGA,(29.0;29.2)
FGA,(29.0;30.0)
FGA,(29.0;30.2)
FGA,(29.0;31.0)
FGA,(29.0;31.2)
FGA,(29.0;32.2)
FGA,(29.0;33.2)
FGA,(29.0;34.2)
FGA,(29.0;42.2)
FGA,(29.0;43.2)
FGA,(29.0;44.2)
FGA,(29.0;45.2)
FGA,(29.0;46.2)
FGA,(29.0;47.2)
FGA,(29.0;48.2)
FGA,(29.0;50.2)
FGA,(29.0;51.2)
FGA,(29.2;29.2)
FGA,(29.2;30.0)
FGA,(29.2;30.2)
FGA,(29.2;31.0)
FGA,(29.2;31.2)
FGA,(29.2;32.2)
FGA,(29.2;33.2)
FGA,(29.2;34.2)
FGA,(29.2;42.2)
FGA,(29.2;43.2)
FGA,(29.2;44.2)
FGA,(29.2;45.2)
FGA,(29.2;46.2)
FGA,(29.2;47.2)
FGA,(29.2;48.2)
FGA,(29.2;50.2)
FGA,(29.2;51.2)
FGA,(30.0;30.0)
FGA,(30.0;30.2)
FGA,(30.0;31.0)
FGA,(30.0;31.2)
FGA,(30.0;32.2)
FGA,(30.0;33.2)
FGA,(30.0;34.2)
FGA,(30.0;42.2)
FGA,(30.0;43.2)
FGA,(30.0;44.2)
FGA,(30.0;45.2)
FGA,(30.0;46.2)
FGA,(30.0;47.2)
FGA,(30.0;48.2)
FGA,(30.0;50.2)
FGA,(30.0;51.2)
FGA,(30.2;30.2)
FGA,(30.2;31.0)
FGA,(30.2;31.2)
FGA,(30.2;32.2)
FGA,(30.2;33.2)
FGA,(30.2;34.2)
FGA,(30.2;42.2)
FGA,(30.2;43.2)
FGA,(30.2;44.2)
FGA,(30.2;45.2)
FGA,(30.2;46.2)
FGA,(30.2;47.2)
FGA,(30.2;48.2)
FGA,(30.2;50.2)
FGA,(30.2;51.2)
FGA,(31.0;31.0)
FGA,(31.0;31.2)
FGA,(31.0;32.2)
FGA,(31.0;33.2)
FGA,(31.0;34.2)
FGA,(31.0;42.2)
FGA,(31.0;43.2)
FGA,(31.0;44.2)
FGA,(31.0;45.2)
FGA,(31.0;46.2)
FGA,(31.0;47.2)
FGA,(31.0;48.2)
FGA,(31.0;50.2)
FGA,(31.0;51.2)
FGA,(31.2;31.2)
FGA,(31.2;32.2)
FGA,(31.2;33.2)
FGA,(31.2;34.2)
FGA,(31.2;42.2)
FGA,(31.2;43.2)
FGA,(31.2;44.2)
FGA,(31.2;45.2)
FGA,(31.2;46.2)
FGA,(31.2;47.2)
FGA,(31.2;48.2)
FGA,(31.2;50.2)
FGA,(31.2;51.2)
FGA,(32.2;32.2)
FGA,(32.2;33.2)
FGA,(32.2;34.2)
FGA,(32.2;42.2)
FGA,(32.2;43.2)
FGA,(32.2;44.2)
FGA,(32.2;45.2)
FGA,(32.2;46.2)
FGA,(32.2;47.2)
FGA,(32.2;48.2)
FGA,(32.2;50.2)
FGA,(32.2;51.2)
FGA,(33.2;33.2)
FGA,(33.2;34.2)
FGA,(33.2;42.2)
FGA,(33.2;43.2)
FGA,(33.2;44.2)
FGA,(33.2;45.2)
FGA,(33.2;46.2)
FGA,(33.2;47.2)
FGA,(33.2;48.2)
FGA,(33.2;50.2)
FGA,(33.2;51.2)
FGA,(34.2;34.2)
FGA,(34.2;42.2)
FGA,(34.2;43.2)
FGA,(34.2;44.2)
FGA,(34.2;45.2)
FGA,(34.2;46.2)
FGA,(34.2;47.2)
FGA,(34.2;48.2)
FGA,(34.2;50.2)
FGA,(34.2;51.2)
FGA,(42.2;42.2)
FGA,(42.2;43.2)
FGA,(42.2;44.2)
FGA,(42.2;45.2)
FGA,(42.2;46.2)
FGA,(42.2;47.2)
FGA,(42.2;48.2)
FGA,(42.2;50.2)
FGA,(42.2;51.2)
