Case Name,Locus,Race,,LR,Pn,Pd,,Time (seconds),,Pn HET0,Pn HET1,Pn HET2,Pn HOM0,Pn HOM1,,Pd HET0,Pd HET1,Pd HET2,Pd HOM0,Pd HOM1
458_,D21,BLACK,,3.81262,0.00168566,0.000442127,,6.335,,0.75,0.23,0.02,0.98,0.02,,0.75,0.23,0.02,0.98,0.02
458_,D7,CAUCASIAN,,1.75889,0.0849107,0.0482753,,8.754,,0.91,0.07,0.02,0.98,0.02,,0.91,0.07,0.02,0.98,0.02
458_,D7,HISPANIC,,1.79471,0.105765,0.0589314,,8.816,,0.91,0.07,0.02,0.98,0.02,,0.91,0.07,0.02,0.98,0.02
458_,D7,ASIAN,,2.0843,0.122785,0.0589096,,8.884,,0.91,0.07,0.02,0.98,0.02,,0.91,0.07,0.02,0.98,0.02
458_,D7,BLACK,,1.94703,0.0645372,0.0331465,,9.099,,0.91,0.07,0.02,0.98,0.02,,0.91,0.07,0.02,0.98,0.02
458_,CSF,HISPANIC,,1.00727,0.0849962,0.0843827,,8.743,,0.67,0.31,0.02,0.98,0.02,,0.67,0.31,0.02,0.98,0.02
458_,CSF,ASIAN,,1.16139,0.0661083,0.0569215,,8.76,,0.67,0.31,0.02,0.98,0.02,,0.67,0.31,0.02,0.98,0.02
458_,CSF,CAUCASIAN,,1.18232,0.0888852,0.0751783,,8.878,,0.67,0.31,0.02,0.98,0.02,,0.67,0.31,0.02,0.98,0.02
458_,CSF,BLACK,,1.10762,0.0520017,0.0469491,,9.014,,0.67,0.31,0.02,0.98,0.02,,0.67,0.31,0.02,0.98,0.02
458_,D3,HISPANIC,,1.74038,0.0146377,0.00841061,,8.756,,0.906,0.074,0.02,0.98,0.02,,0.906,0.074,0.02,0.98,0.02
458_,D3,CAUCASIAN,,1.94663,0.0624257,0.0320686,,8.858,,0.906,0.074,0.02,0.98,0.02,,0.906,0.074,0.02,0.98,0.02
458_,D3,ASIAN,,1.74481,0.013273,0.00760712,,8.822,,0.906,0.074,0.02,0.98,0.02,,0.906,0.074,0.02,0.98,0.02
458_,D3,BLACK,,1.74085,0.0306204,0.0175893,,9.061,,0.906,0.074,0.02,0.98,0.02,,0.906,0.074,0.02,0.98,0.02
458_,TH01,ASIAN,,0.765645,0.015563,0.0203266,,17.755,,0.832,0.148,0.02,0.98,0.02,,0.832,0.148,0.02,0.98,0.02
458_,TH01,CAUCASIAN,,1.27201,0.0762179,0.0599195,,17.894,,0.832,0.148,0.02,0.98,0.02,,0.832,0.148,0.02,0.98,0.02
458_,TH01,HISPANIC,,0.92914,0.0546708,0.0588402,,17.906,,0.832,0.148,0.02,0.98,0.02,,0.832,0.148,0.02,0.98,0.02
458_,TH01,BLACK,,0.688115,0.00888819,0.0129167,,18.299,,0.832,0.148,0.02,0.98,0.02,,0.832,0.148,0.02,0.98,0.02
458_,D13,HISPANIC,,10.3664,0.00139813,0.000134871,,18.038,,0.846,0.134,0.02,0.98,0.02,,0.846,0.134,0.02,0.98,0.02
458_,D13,ASIAN,,38.337,0.000302217,7.88318e-06,,18.059,,0.846,0.134,0.02,0.98,0.02,,0.846,0.134,0.02,0.98,0.02
458_,D13,CAUCASIAN,,17.0123,0.000803504,4.72307e-05,,18.122,,0.846,0.134,0.02,0.98,0.02,,0.846,0.134,0.02,0.98,0.02
458_,D13,BLACK,,12.3845,0.000598714,4.83439e-05,,18.464,,0.846,0.134,0.02,0.98,0.02,,0.846,0.134,0.02,0.98,0.02
458_,D16,HISPANIC,,4.58782,0.0282512,0.00615787,,6.156,,0.812,0.168,0.02,0.98,0.02,,0.812,0.168,0.02,0.98,0.02
458_,D16,ASIAN,,3.80166,0.0457357,0.0120305,,6.173,,0.812,0.168,0.02,0.98,0.02,,0.812,0.168,0.02,0.98,0.02
458_,D16,CAUCASIAN,,4.9084,0.0127578,0.00259917,,6.282,,0.812,0.168,0.02,0.98,0.02,,0.812,0.168,0.02,0.98,0.02
458_,D16,BLACK,,3.97844,0.0343819,0.00864205,,6.354,,0.812,0.168,0.02,0.98,0.02,,0.812,0.168,0.02,0.98,0.02
458_,D2,HISPANIC,,13.8661,0.00120914,8.7201e-05,,17.497,,0.88,0.1,0.02,0.98,0.02,,0.88,0.1,0.02,0.98,0.02
458_,D2,ASIAN,,10.1331,0.000381185,3.7618e-05,,17.546,,0.88,0.1,0.02,0.98,0.02,,0.88,0.1,0.02,0.98,0.02
458_,D2,CAUCASIAN,,5.71545,0.00197988,0.000346409,,17.635,,0.88,0.1,0.02,0.98,0.02,,0.88,0.1,0.02,0.98,0.02
458_,D2,BLACK,,9.92035,0.000267351,2.69498e-05,,18.106,,0.88,0.1,0.02,0.98,0.02,,0.88,0.1,0.02,0.98,0.02
458_,D19,CAUCASIAN,,2.26664,0.00258893,0.00114219,,8.798,,0.8,0.18,0.02,0.98,0.02,,0.8,0.18,0.02,0.98,0.02
458_,D19,HISPANIC,,2.92325,0.00127179,0.000435061,,8.791,,0.8,0.18,0.02,0.98,0.02,,0.8,0.18,0.02,0.98,0.02
458_,D19,ASIAN,,2.89684,0.00187539,0.000647393,,8.711,,0.8,0.18,0.02,0.98,0.02,,0.8,0.18,0.02,0.98,0.02
458_,D19,BLACK,,3.01982,0.00467851,0.00154927,,9.043,,0.8,0.18,0.02,0.98,0.02,,0.8,0.18,0.02,0.98,0.02
458_,vWA,HISPANIC,,1.03309,0.00229431,0.00222082,,42.398,,0.876,0.104,0.02,0.98,0.02,,0.876,0.104,0.02,0.98,0.02
458_,vWA,CAUCASIAN,,1.03138,0.00290635,0.00281792,,42.748,,0.876,0.104,0.02,0.98,0.02,,0.876,0.104,0.02,0.98,0.02
458_,vWA,ASIAN,,3.75713,0.00310704,0.00082697,,42.926,,0.876,0.104,0.02,0.98,0.02,,0.876,0.104,0.02,0.98,0.02
458_,vWA,BLACK,,0.690055,0.00138942,0.00201349,,43.859,,0.876,0.104,0.02,0.98,0.02,,0.876,0.104,0.02,0.98,0.02
458_,TPOX,ASIAN,,67.8499,0.0184848,0.000272437,,43.153,,0.87,0.11,0.02,0.98,0.02,,0.87,0.11,0.02,0.98,0.02
458_,TPOX,HISPANIC,,32.7019,0.0133579,0.000408474,,43.49,,0.87,0.11,0.02,0.98,0.02,,0.87,0.11,0.02,0.98,0.02
458_,TPOX,CAUCASIAN,,45.1432,0.0117422,0.000260111,,43.605,,0.87,0.11,0.02,0.98,0.02,,0.87,0.11,0.02,0.98,0.02
458_,TPOX,BLACK,,8.80075,0.0145756,0.00165618,,44.451,,0.87,0.11,0.02,0.98,0.02,,0.87,0.11,0.02,0.98,0.02
458_,D18,HISPANIC,,0.208011,5.74276e-05,0.00027608,,8.719,,0.792,0.188,0.02,0.98,0.02,,0.792,0.188,0.02,0.98,0.02
458_,D18,CAUCASIAN,,0.255059,6.80493e-05,0.000266799,,8.81,,0.792,0.188,0.02,0.98,0.02,,0.792,0.188,0.02,0.98,0.02
458_,D18,ASIAN,,0.373762,2.48545e-05,6.64981e-05,,8.748,,0.792,0.188,0.02,0.98,0.02,,0.792,0.188,0.02,0.98,0.02
458_,D18,BLACK,,0.304856,2.73595e-05,8.97457e-05,,8.96,,0.792,0.188,0.02,0.98,0.02,,0.792,0.188,0.02,0.98,0.02
458_,D5,CAUCASIAN,,0.0835539,0.000446119,0.0053393,,8.987,,0.77,0.21,0.02,0.98,0.02,,0.77,0.21,0.02,0.98,0.02
458_,D5,HISPANIC,,0.0764807,0.000662555,0.00866303,,9.066,,0.77,0.21,0.02,0.98,0.02,,0.77,0.21,0.02,0.98,0.02
458_,D5,ASIAN,,0.0966796,0.000202879,0.00209847,,9.212,,0.77,0.21,0.02,0.98,0.02,,0.77,0.21,0.02,0.98,0.02
458_,D5,BLACK,,0.091217,0.00119466,0.0130969,,9.428,,0.77,0.21,0.02,0.98,0.02,,0.77,0.21,0.02,0.98,0.02
458_,FGA,CAUCASIAN,,8.64323,0.000277499,3.2106e-05,,106.386,,0.672,0.308,0.02,0.98,0.02,,0.672,0.308,0.02,0.98,0.02
458_,FGA,ASIAN,,13.043,0.000369464,2.83266e-05,,107.123,,0.672,0.308,0.02,0.98,0.02,,0.672,0.308,0.02,0.98,0.02
458_,FGA,HISPANIC,,9.73393,0.000275172,2.82694e-05,,107.325,,0.672,0.308,0.02,0.98,0.02,,0.672,0.308,0.02,0.98,0.02
458_,FGA,BLACK,,8.26276,0.000372669,4.51022e-05,,109.532,,0.672,0.308,0.02,0.98,0.02,,0.672,0.308,0.02,0.98,0.02
Overall:,15 Files,BLACK,,67348.5,1.43666e-37,2.13317e-42,,342.659
Overall:,15 Files,CAUCASIAN,,496619,5.24426e-36,1.05599e-41,,342.659
Overall:,15 Files,HISPANIC,,404366,5.97932e-37,1.47869e-42,,342.659
Overall:,15 Files,ASIAN,,5.9346e+07,1.83659e-39,3.09472e-47,,342.659
459_,D8,ASIAN,,3.16356,0.0268258,0.00847963,,8.805,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
459_,D8,HISPANIC,,2.08154,0.0168823,0.00811045,,8.849,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
459_,D8,CAUCASIAN,,1.82724,0.0241298,0.0132056,,8.916,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
459_,D8,BLACK,,2.34373,0.00980105,0.00418182,,9.066,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
459_,D21,HISPANIC,,6.60893,0.00177524,0.000268612,,17.779,,0.75,0.23,0.02,0.98,0.02,,0.75,0.23,0.02,0.98,0.02
459_,D21,ASIAN,,2.44014,0.00569858,0.00233535,,17.916,,0.75,0.23,0.02,0.98,0.02,,0.75,0.23,0.02,0.98,0.02
459_,D21,CAUCASIAN,,5.29712,0.00331902,0.000626571,,18.012,,0.75,0.23,0.02,0.98,0.02,,0.75,0.23,0.02,0.98,0.02
459_,D21,BLACK,,3.41719,0.00170714,0.000499575,,18.359,,0.75,0.23,0.02,0.98,0.02,,0.75,0.23,0.02,0.98,0.02
459_,D7,HISPANIC,,5.02094,0.0205358,0.00409004,,6.157,,0.91,0.07,0.02,0.98,0.02,,0.91,0.07,0.02,0.98,0.02
459_,D7,ASIAN,,9.79687,0.00735532,0.000750783,,6.124,,0.91,0.07,0.02,0.98,0.02,,0.91,0.07,0.02,0.98,0.02
459_,D7,CAUCASIAN,,4.97328,0.0186992,0.00375993,,6.273,,0.91,0.07,0.02,0.98,0.02,,0.91,0.07,0.02,0.98,0.02
459_,D7,BLACK,,3.34449,0.0438206,0.0131023,,6.328,,0.91,0.07,0.02,0.98,0.02,,0.91,0.07,0.02,0.98,0.02
459_,CSF,HISPANIC,,0.761401,0.000199804,0.000262417,,17.82,,0.655,0.325,0.02,0.98,0.02,,0.655,0.325,0.02,0.98,0.02
459_,CSF,ASIAN,,0.78425,0.000624544,0.000796358,,17.838,,0.655,0.325,0.02,0.98,0.02,,0.655,0.325,0.02,0.98,0.02
459_,CSF,CAUCASIAN,,0.763362,0.000410614,0.000537902,,17.92,,0.655,0.325,0.02,0.98,0.02,,0.655,0.325,0.02,0.98,0.02
459_,CSF,BLACK,,1.05453,0.000645635,0.000612248,,18.341,,0.655,0.325,0.02,0.98,0.02,,0.655,0.325,0.02,0.98,0.02
459_,D3,HISPANIC,,1.58023,0.252331,0.15968,,8.784,,0.903,0.077,0.02,0.98,0.02,,0.903,0.077,0.02,0.98,0.02
459_,D3,ASIAN,,1.39422,0.347936,0.249555,,8.798,,0.903,0.077,0.02,0.98,0.02,,0.903,0.077,0.02,0.98,0.02
459_,D3,CAUCASIAN,,1.50162,0.127598,0.0849738,,8.89,,0.903,0.077,0.02,0.98,0.02,,0.903,0.077,0.02,0.98,0.02
459_,D3,BLACK,,1.38406,0.234365,0.169332,,9.032,,0.903,0.077,0.02,0.98,0.02,,0.903,0.077,0.02,0.98,0.02
459_,TH01,HISPANIC,,0.0248056,0.000621548,0.0250568,,17.703,,0.831,0.149,0.02,0.98,0.02,,0.831,0.149,0.02,0.98,0.02
459_,TH01,ASIAN,,0.0186548,0.000190922,0.0102344,,17.847,,0.831,0.149,0.02,0.98,0.02,,0.831,0.149,0.02,0.98,0.02
459_,TH01,CAUCASIAN,,0.0335376,0.000850901,0.0253715,,17.99,,0.831,0.149,0.02,0.98,0.02,,0.831,0.149,0.02,0.98,0.02
459_,TH01,BLACK,,0.0132359,0.000524948,0.0396609,,18.344,,0.831,0.149,0.02,0.98,0.02,,0.831,0.149,0.02,0.98,0.02
459_,D13,ASIAN,,8.15814,0.00132888,0.00016289,,17.656,,0.838,0.142,0.02,0.98,0.02,,0.838,0.142,0.02,0.98,0.02
459_,D13,HISPANIC,,2.0154,0.0220526,0.0109421,,17.772,,0.838,0.142,0.02,0.98,0.02,,0.838,0.142,0.02,0.98,0.02
459_,D13,CAUCASIAN,,2.59476,0.0159061,0.00613011,,17.823,,0.838,0.142,0.02,0.98,0.02,,0.838,0.142,0.02,0.98,0.02
459_,D13,BLACK,,1.30534,0.0405552,0.0310686,,18.266,,0.838,0.142,0.02,0.98,0.02,,0.838,0.142,0.02,0.98,0.02
459_,D16,HISPANIC,,0.997493,3.7145e-05,3.72383e-05,,17.372,,0.806,0.174,0.02,0.98,0.02,,0.806,0.174,0.02,0.98,0.02
459_,D16,CAUCASIAN,,1.52633,6.2972e-05,4.1257e-05,,17.578,,0.806,0.174,0.02,0.98,0.02,,0.806,0.174,0.02,0.98,0.02
459_,D16,ASIAN,,1.15651,1.6972e-05,1.46752e-05,,17.421,,0.806,0.174,0.02,0.98,0.02,,0.806,0.174,0.02,0.98,0.02
459_,D16,BLACK,,1.00429,2.36394e-05,2.35385e-05,,18.178,,0.806,0.174,0.02,0.98,0.02,,0.806,0.174,0.02,0.98,0.02
459_,D2,HISPANIC,,6.07521,1.92001e-06,3.1604e-07,,42.479,,0.88,0.1,0.02,0.98,0.02,,0.88,0.1,0.02,0.98,0.02
459_,D2,ASIAN,,6.46196,3.93596e-07,6.09096e-08,,42.45,,0.88,0.1,0.02,0.98,0.02,,0.88,0.1,0.02,0.98,0.02
459_,D2,CAUCASIAN,,3.19009,9.6821e-06,3.03505e-06,,42.601,,0.88,0.1,0.02,0.98,0.02,,0.88,0.1,0.02,0.98,0.02
459_,D2,BLACK,,5.14738,3.97283e-06,7.71817e-07,,43.255,,0.88,0.1,0.02,0.98,0.02,,0.88,0.1,0.02,0.98,0.02
459_,D19,ASIAN,,5.06947,0.000278185,5.48746e-05,,8.737,,0.8,0.18,0.02,0.98,0.02,,0.8,0.18,0.02,0.98,0.02
459_,D19,CAUCASIAN,,4.6031,3.71901e-05,8.07937e-06,,8.865,,0.8,0.18,0.02,0.98,0.02,,0.8,0.18,0.02,0.98,0.02
459_,D19,HISPANIC,,10.4187,4.47396e-05,4.29416e-06,,8.754,,0.8,0.18,0.02,0.98,0.02,,0.8,0.18,0.02,0.98,0.02
459_,D19,BLACK,,3.66716,0.000556354,0.000151713,,9.061,,0.8,0.18,0.02,0.98,0.02,,0.8,0.18,0.02,0.98,0.02
459_,vWA,CAUCASIAN,,2.23899,0.0758844,0.0338923,,8.871,,0.873,0.107,0.02,0.98,0.02,,0.873,0.107,0.02,0.98,0.02
459_,vWA,HISPANIC,,1.89642,0.0623618,0.032884,,8.863,,0.873,0.107,0.02,0.98,0.02,,0.873,0.107,0.02,0.98,0.02
459_,vWA,ASIAN,,2.73715,0.0437711,0.0159915,,8.892,,0.873,0.107,0.02,0.98,0.02,,0.873,0.107,0.02,0.98,0.02
459_,vWA,BLACK,,2.19453,0.0325027,0.0148108,,9.105,,0.873,0.107,0.02,0.98,0.02,,0.873,0.107,0.02,0.98,0.02
459_,TPOX,CAUCASIAN,,0.36138,0.0045365,0.0125533,,17.711,,0.87,0.11,0.02,0.98,0.02,,0.87,0.11,0.02,0.98,0.02
459_,TPOX,ASIAN,,0.409231,0.00715372,0.0174809,,17.651,,0.87,0.11,0.02,0.98,0.02,,0.87,0.11,0.02,0.98,0.02
459_,TPOX,HISPANIC,,0.516087,0.00523675,0.010147,,17.889,,0.87,0.11,0.02,0.98,0.02,,0.87,0.11,0.02,0.98,0.02
459_,TPOX,BLACK,,0.693071,0.00933272,0.0134657,,18.201,,0.87,0.11,0.02,0.98,0.02,,0.87,0.11,0.02,0.98,0.02
459_,D18,HISPANIC,,2.1239,0.00507016,0.0023872,,18.007,,0.786,0.194,0.02,0.98,0.02,,0.786,0.194,0.02,0.98,0.02
459_,D18,ASIAN,,3.97428,0.00457739,0.00115175,,17.997,,0.786,0.194,0.02,0.98,0.02,,0.786,0.194,0.02,0.98,0.02
459_,D18,CAUCASIAN,,2.96606,0.00226415,0.000763354,,18.131,,0.786,0.194,0.02,0.98,0.02,,0.786,0.194,0.02,0.98,0.02
459_,D18,BLACK,,2.40689,0.00400148,0.00166251,,18.432,,0.786,0.194,0.02,0.98,0.02,,0.786,0.194,0.02,0.98,0.02
459_,D5,ASIAN,,10.1275,0.00140724,0.000138952,,17.266,,0.77,0.21,0.02,0.98,0.02,,0.77,0.21,0.02,0.98,0.02
459_,D5,HISPANIC,,4.97075,0.00245947,0.000494789,,17.317,,0.77,0.21,0.02,0.98,0.02,,0.77,0.21,0.02,0.98,0.02
459_,D5,CAUCASIAN,,9.03492,0.00190707,0.000211078,,17.508,,0.77,0.21,0.02,0.98,0.02,,0.77,0.21,0.02,0.98,0.02
459_,D5,BLACK,,9.59857,0.00147002,0.00015315,,17.871,,0.77,0.21,0.02,0.98,0.02,,0.77,0.21,0.02,0.98,0.02
459_,FGA,CAUCASIAN,,2.35581,0.0118372,0.00502469,,8.884,,0.671,0.309,0.02,0.98,0.02,,0.671,0.309,0.02,0.98,0.02
459_,FGA,HISPANIC,,3.08913,0.0110852,0.00358844,,8.977,,0.671,0.309,0.02,0.98,0.02,,0.671,0.309,0.02,0.98,0.02
459_,FGA,ASIAN,,3.80312,0.0159548,0.00419518,,8.925,,0.671,0.309,0.02,0.98,0.02,,0.671,0.309,0.02,0.98,0.02
459_,FGA,BLACK,,2.85845,0.0144378,0.00505093,,9.198,,0.671,0.309,0.02,0.98,0.02,,0.671,0.309,0.02,0.98,0.02
Overall:,15 Files,BLACK,,1286.12,3.17924e-39,2.47195e-42,,244.561
Overall:,15 Files,CAUCASIAN,,5497.44,4.2369e-40,7.70705e-44,,244.561
Overall:,15 Files,HISPANIC,,7387.43,8.44735e-41,1.14348e-44,,244.561
Overall:,15 Files,ASIAN,,92658.2,2.68851e-42,2.90154e-47,,244.561
460_,D8,CAUCASIAN,,1.8019,0.0466482,0.0258884,,8.748,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
460_,D8,HISPANIC,,1.78582,0.0343972,0.0192613,,8.775,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
460_,D8,ASIAN,,3.23956,0.0235668,0.0072747,,8.874,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
460_,D8,BLACK,,2.74366,0.0561595,0.0204689,,9.042,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
460_,D21,HISPANIC,,0.343796,0.000192655,0.000560377,,8.71,,0.75,0.23,0.02,0.98,0.02,,0.75,0.23,0.02,0.98,0.02
460_,D21,ASIAN,,0.251962,0.000126531,0.000502181,,8.748,,0.75,0.23,0.02,0.98,0.02,,0.75,0.23,0.02,0.98,0.02
460_,D21,CAUCASIAN,,0.254735,0.0003679,0.00144424,,8.833,,0.75,0.23,0.02,0.98,0.02,,0.75,0.23,0.02,0.98,0.02
460_,D21,BLACK,,0.669643,0.000185406,0.000276873,,8.994,,0.75,0.23,0.02,0.98,0.02,,0.75,0.23,0.02,0.98,0.02
460_,D7,ASIAN,,2.0843,0.122785,0.0589096,,8.826,,0.91,0.07,0.02,0.98,0.02,,0.91,0.07,0.02,0.98,0.02
460_,D7,CAUCASIAN,,1.75889,0.0849107,0.0482753,,8.892,,0.91,0.07,0.02,0.98,0.02,,0.91,0.07,0.02,0.98,0.02
460_,D7,HISPANIC,,1.79471,0.105765,0.0589314,,8.896,,0.91,0.07,0.02,0.98,0.02,,0.91,0.07,0.02,0.98,0.02
460_,D7,BLACK,,1.94703,0.0645372,0.0331465,,9.117,,0.91,0.07,0.02,0.98,0.02,,0.91,0.07,0.02,0.98,0.02
460_,CSF,CAUCASIAN,,0.978567,0.066582,0.0680403,,8.828,,0.646,0.334,0.02,0.98,0.02,,0.646,0.334,0.02,0.98,0.02
460_,CSF,ASIAN,,1.02305,0.0531248,0.051928,,8.782,,0.646,0.334,0.02,0.98,0.02,,0.646,0.334,0.02,0.98,0.02
460_,CSF,HISPANIC,,0.964651,0.0734218,0.0761123,,8.886,,0.646,0.334,0.02,0.98,0.02,,0.646,0.334,0.02,0.98,0.02
460_,CSF,BLACK,,1.32783,0.0572472,0.0431132,,9.088,,0.646,0.334,0.02,0.98,0.02,,0.646,0.334,0.02,0.98,0.02
460_,D3,HISPANIC,,2.44603,0.130304,0.0532716,,6.16,,0.9012,0.0788,0.02,0.98,0.02,,0.9012,0.0788,0.02,0.98,0.02
460_,D3,CAUCASIAN,,4.32573,0.0386734,0.0089403,,6.259,,0.9012,0.0788,0.02,0.98,0.02,,0.9012,0.0788,0.02,0.98,0.02
460_,D3,ASIAN,,1.99535,0.178111,0.0892627,,6.153,,0.9012,0.0788,0.02,0.98,0.02,,0.9012,0.0788,0.02,0.98,0.02
460_,D3,BLACK,,2.76417,0.0973488,0.0352181,,6.312,,0.9012,0.0788,0.02,0.98,0.02,,0.9012,0.0788,0.02,0.98,0.02
460_,TH01,CAUCASIAN,,0.00178019,9.75177e-06,0.00547794,,6.264,,0.8304,0.1496,0.02,0.98,0.02,,0.8304,0.1496,0.02,0.98,0.02
460_,TH01,ASIAN,,0.00276956,1.5437e-06,0.000557381,,6.212,,0.8304,0.1496,0.02,0.98,0.02,,0.8304,0.1496,0.02,0.98,0.02
460_,TH01,HISPANIC,,0.00169951,1.24001e-05,0.00729632,,6.309,,0.8304,0.1496,0.02,0.98,0.02,,0.8304,0.1496,0.02,0.98,0.02
460_,TH01,BLACK,,0.00126337,1.01367e-05,0.00802356,,6.401,,0.8304,0.1496,0.02,0.98,0.02,,0.8304,0.1496,0.02,0.98,0.02
460_,D13,HISPANIC,,0.430478,1.84091e-05,4.27643e-05,,6.23,,0.8332,0.1468,0.02,0.98,0.02,,0.8332,0.1468,0.02,0.98,0.02
460_,D13,CAUCASIAN,,0.80204,5.37572e-06,6.70256e-06,,6.259,,0.8332,0.1468,0.02,0.98,0.02,,0.8332,0.1468,0.02,0.98,0.02
460_,D13,ASIAN,,2.59551,5.08588e-07,1.95949e-07,,6.239,,0.8332,0.1468,0.02,0.98,0.02,,0.8332,0.1468,0.02,0.98,0.02
460_,D13,BLACK,,0.401188,1.94965e-05,4.8597e-05,,6.423,,0.8332,0.1468,0.02,0.98,0.02,,0.8332,0.1468,0.02,0.98,0.02
460_,D16,CAUCASIAN,,2.13021,0.135097,0.0634196,,8.8,,0.8024,0.1776,0.02,0.98,0.02,,0.8024,0.1776,0.02,0.98,0.02
460_,D16,HISPANIC,,2.56188,0.0462748,0.0180628,,8.849,,0.8024,0.1776,0.02,0.98,0.02,,0.8024,0.1776,0.02,0.98,0.02
460_,D16,ASIAN,,3.36005,0.0398203,0.0118511,,8.796,,0.8024,0.1776,0.02,0.98,0.02,,0.8024,0.1776,0.02,0.98,0.02
460_,D16,BLACK,,2.29798,0.0592588,0.0257873,,9.032,,0.8024,0.1776,0.02,0.98,0.02,,0.8024,0.1776,0.02,0.98,0.02
460_,D2,CAUCASIAN,,0.26441,1.85221e-06,7.00508e-06,,6.132,,0.88,0.1,0.02,0.98,0.02,,0.88,0.1,0.02,0.98,0.02
460_,D2,ASIAN,,0.12952,6.29583e-06,4.86088e-05,,6.16,,0.88,0.1,0.02,0.98,0.02,,0.88,0.1,0.02,0.98,0.02
460_,D2,HISPANIC,,0.116043,5.05164e-06,4.35326e-05,,6.221,,0.88,0.1,0.02,0.98,0.02,,0.88,0.1,0.02,0.98,0.02
460_,D2,BLACK,,0.256072,1.64445e-06,6.42184e-06,,6.322,,0.88,0.1,0.02,0.98,0.02,,0.88,0.1,0.02,0.98,0.02
460_,D19,HISPANIC,,33.827,0.00245345,7.25293e-05,,8.736,,0.8,0.18,0.02,0.98,0.02,,0.8,0.18,0.02,0.98,0.02
460_,D19,ASIAN,,14.0814,0.00188613,0.000133944,,8.722,,0.8,0.18,0.02,0.98,0.02,,0.8,0.18,0.02,0.98,0.02
460_,D19,CAUCASIAN,,26.3521,0.00355421,0.000134874,,8.836,,0.8,0.18,0.02,0.98,0.02,,0.8,0.18,0.02,0.98,0.02
460_,D19,BLACK,,28.3085,0.000824337,2.91198e-05,,9.013,,0.8,0.18,0.02,0.98,0.02,,0.8,0.18,0.02,0.98,0.02
460_,vWA,HISPANIC,,9.91121,0.00776005,0.000782957,,8.778,,0.8712,0.1088,0.02,0.98,0.02,,0.8712,0.1088,0.02,0.98,0.02
460_,vWA,ASIAN,,3.30624,0.00505771,0.00152975,,8.782,,0.8712,0.1088,0.02,0.98,0.02,,0.8712,0.1088,0.02,0.98,0.02
460_,vWA,CAUCASIAN,,5.86638,0.0154671,0.00263657,,8.881,,0.8712,0.1088,0.02,0.98,0.02,,0.8712,0.1088,0.02,0.98,0.02
460_,vWA,BLACK,,10.0791,0.00917975,0.000910773,,9.056,,0.8712,0.1088,0.02,0.98,0.02,,0.8712,0.1088,0.02,0.98,0.02
460_,TPOX,ASIAN,,12.9695,0.0782446,0.00603297,,6.157,,0.87,0.11,0.02,0.98,0.02,,0.87,0.11,0.02,0.98,0.02
460_,TPOX,HISPANIC,,9.0194,0.0530106,0.0058774,,6.2,,0.87,0.11,0.02,0.98,0.02,,0.87,0.11,0.02,0.98,0.02
460_,TPOX,CAUCASIAN,,9.3054,0.163723,0.0175944,,6.255,,0.87,0.11,0.02,0.98,0.02,,0.87,0.11,0.02,0.98,0.02
460_,TPOX,BLACK,,7.18362,0.0284941,0.00396654,,6.303,,0.87,0.11,0.02,0.98,0.02,,0.87,0.11,0.02,0.98,0.02
460_,D18,HISPANIC,,4.58676,0.0133141,0.00290272,,8.695,,0.7824,0.1976,0.02,0.98,0.02,,0.7824,0.1976,0.02,0.98,0.02
460_,D18,ASIAN,,4.5088,0.00619222,0.00137336,,8.798,,0.7824,0.1976,0.02,0.98,0.02,,0.7824,0.1976,0.02,0.98,0.02
460_,D18,CAUCASIAN,,5.14414,0.00763153,0.00148354,,8.825,,0.7824,0.1976,0.02,0.98,0.02,,0.7824,0.1976,0.02,0.98,0.02
460_,D18,BLACK,,3.05807,0.0196296,0.00641894,,9.016,,0.7824,0.1976,0.02,0.98,0.02,,0.7824,0.1976,0.02,0.98,0.02
460_,D5,HISPANIC,,3.85581,0.0298919,0.00775244,,6.18,,0.77,0.21,0.02,0.98,0.02,,0.77,0.21,0.02,0.98,0.02
460_,D5,ASIAN,,4.72764,0.0133465,0.00282308,,6.217,,0.77,0.21,0.02,0.98,0.02,,0.77,0.21,0.02,0.98,0.02
460_,D5,CAUCASIAN,,3.68373,0.0450542,0.0122306,,6.292,,0.77,0.21,0.02,0.98,0.02,,0.77,0.21,0.02,0.98,0.02
460_,D5,BLACK,,4.17213,0.0377589,0.00905026,,6.383,,0.77,0.21,0.02,0.98,0.02,,0.77,0.21,0.02,0.98,0.02
460_,FGA,ASIAN,,0.894418,0.000650759,0.000727578,,6.226,,0.6704,0.3096,0.02,0.98,0.02,,0.6704,0.3096,0.02,0.98,0.02
