Case Name,Locus,Race,,LR,Pn,Pd,,Time (seconds),,Pn HET0,Pn HET1,Pn HET2,Pn HOM0,Pn HOM1,,Pd HET0,Pd HET1,Pd HET2,Pd HOM0,Pd HOM1
409_,D18,HISPANIC,,3.49521,0.00136161,0.000389566,,10.972,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
409_,D5,BLACK,,1.70732,0.293086,0.171664,,5.205,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
409_,D5,HISPANIC,,1.92778,0.271063,0.140609,,5.195,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
409_,D5,CAUCASIAN,,1.55411,0.342871,0.220623,,5.241,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
409_,D5,ASIAN,,3.3576,0.107135,0.0319084,,5.225,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
409_,FGA,BLACK,,11.3534,0.000134444,1.18417e-05,,10.635,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
409_,FGA,HISPANIC,,4.19865,0.000149726,3.56606e-05,,10.607,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
409_,FGA,CAUCASIAN,,4.59102,0.0001459,3.17793e-05,,10.704,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
409_,FGA,ASIAN,,11.3967,9.35968e-05,8.21261e-06,,10.711,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
Overall:,15 Files,BLACK,,2.84803e+07,1.28306e-25,4.50506e-33,,169.3
Overall:,15 Files,CAUCASIAN,,421327,3.29839e-26,7.82857e-32,,169.3
Overall:,15 Files,HISPANIC,,1.32931e+06,5.58577e-26,4.20201e-32,,169.3
Overall:,15 Files,ASIAN,,8.22772e+08,8.70024e-29,1.05743e-37,,169.3
410_,D8,BLACK,,5.28798,0.188317,0.0356122,,10.84,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D8,HISPANIC,,6.23337,0.0783428,0.0125683,,10.829,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D8,CAUCASIAN,,6.64252,0.0731145,0.011007,,10.956,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D8,ASIAN,,5.20388,0.0529303,0.0101713,,10.939,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D21,BLACK,,21.72,0.0420003,0.00193371,,10.647,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D21,HISPANIC,,4.27459,0.0395493,0.00925218,,10.69,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D21,CAUCASIAN,,4.94276,0.0600905,0.0121573,,10.716,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D21,ASIAN,,4.28816,0.0155381,0.00362349,,10.72,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D7,CAUCASIAN,,3.12271,0.0686191,0.0219742,,3.619,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D7,BLACK,,3.30536,0.0660536,0.0199838,,3.647,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D7,HISPANIC,,3.35481,0.0594618,0.0177243,,3.618,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D7,ASIAN,,3.83135,0.0571383,0.0149134,,3.617,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,CSF,BLACK,,1.01465,0.00289187,0.00285012,,10.915,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,CSF,CAUCASIAN,,0.985587,0.00181859,0.00184519,,10.925,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,CSF,ASIAN,,1.30009,0.00186476,0.00143434,,10.93,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,CSF,HISPANIC,,1.03559,0.000633895,0.000612108,,11.064,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D3,BLACK,,3.05786,0.237764,0.0777551,,10.966,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D3,HISPANIC,,1.95449,0.227056,0.116171,,10.962,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D3,ASIAN,,3.8649,0.275006,0.0711548,,11.036,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D3,CAUCASIAN,,2.63352,0.185572,0.0704654,,11.094,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,TH01,HISPANIC,,1.81618,0.180461,0.0993628,,10.895,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,TH01,BLACK,,4.23293,0.0904185,0.0213608,,10.972,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,TH01,ASIAN,,3.43688,0.117947,0.0343179,,11.034,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,TH01,CAUCASIAN,,1.33175,0.134844,0.101253,,11.073,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D13,BLACK,,3.08201,0.0433941,0.0140798,,3.62,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D13,CAUCASIAN,,4.48827,0.0158834,0.00353887,,3.648,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D13,HISPANIC,,4.12714,0.0262506,0.00636048,,3.631,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D13,ASIAN,,21.8687,0.000637269,2.91408e-05,,3.615,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D16,BLACK,,3.67775,0.0505457,0.0137437,,3.619,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D16,CAUCASIAN,,2.27027,0.130452,0.0574609,,3.617,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D16,HISPANIC,,4.36271,0.0356362,0.00816836,,3.612,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D16,ASIAN,,4.1303,0.0399675,0.00967665,,3.614,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D2,CAUCASIAN,,2.85705,0.000416176,0.000145666,,27.442,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D2,ASIAN,,7.0215,0.000370135,5.27145e-05,,27.452,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D2,BLACK,,5.03104,0.000427469,8.49664e-05,,27.764,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D2,HISPANIC,,3.06511,0.00110169,0.000359429,,27.869,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D19,HISPANIC,,2.5364,0.0101809,0.0040139,,27.065,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D19,CAUCASIAN,,1.93327,0.00120663,0.000624138,,27.278,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D19,BLACK,,2.08976,0.00458778,0.00219537,,27.49,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D19,ASIAN,,6.36417,0.0148511,0.00233355,,27.162,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,vWA,ASIAN,,0.302565,0.0115144,0.0380559,,28.105,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,vWA,CAUCASIAN,,0.297794,0.005827,0.0195672,,28.538,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,vWA,BLACK,,0.426937,0.00181438,0.00424975,,28.669,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,vWA,HISPANIC,,0.367958,0.00521225,0.0141653,,28.632,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,TPOX,BLACK,,1.6355,0.249485,0.152544,,5.188,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,TPOX,HISPANIC,,2.09376,0.307828,0.147021,,5.197,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,TPOX,ASIAN,,1.38948,0.41779,0.300682,,5.188,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,TPOX,CAUCASIAN,,1.68868,0.277583,0.164378,,5.274,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D18,BLACK,,2.77826,0.00352422,0.0012685,,10.806,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D18,CAUCASIAN,,4.55421,0.00164925,0.000362139,,10.803,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D18,HISPANIC,,3.49521,0.00136161,0.000389566,,10.849,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D18,ASIAN,,6.50888,0.000456569,7.01456e-05,,10.899,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D5,CAUCASIAN,,1.55411,0.342871,0.220623,,5.183,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D5,BLACK,,1.70732,0.293086,0.171664,,5.206,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D5,HISPANIC,,1.92778,0.271063,0.140609,,5.189,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,D5,ASIAN,,3.3576,0.107135,0.0319084,,5.174,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,FGA,CAUCASIAN,,2.95176,0.00246755,0.00083596,,10.777,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,FGA,BLACK,,6.99842,0.00289659,0.000413893,,10.81,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,FGA,HISPANIC,,2.6664,0.00262136,0.00098311,,10.843,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
410_,FGA,ASIAN,,5.90329,0.00235567,0.000399044,,10.858,,0.93,0.05,0.02,0.98,0.02,,0.93,0.05,0.02,0.98,0.02
Overall:,15 Files,BLACK,,1.37725e+07,1.89217e-25,1.37388e-32,,186.016
Overall:,15 Files,CAUCASIAN,,209552,3.2218e-26,1.53747e-31,,186.016
Overall:,15 Files,HISPANIC,,636679,7.79413e-26,1.22418e-31,,186.016
Overall:,15 Files,ASIAN,,3.23221e+08,2.20589e-28,6.8247e-37,,186.016
411_,D8,BLACK,,5.29935,0.117705,0.0222113,,10.925,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
411_,D8,CAUCASIAN,,6.44768,0.0449574,0.00697264,,10.96,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
411_,D8,ASIAN,,5.04869,0.0330561,0.00654747,,10.997,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
411_,D8,HISPANIC,,6.02781,0.0478883,0.00794456,,11.069,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
411_,D21,CAUCASIAN,,4.68412,0.0238989,0.00510211,,11.149,,0.75,0.23,0.02,0.98,0.02,,0.75,0.23,0.02,0.98,0.02
411_,D21,BLACK,,21.9774,0.0192291,0.000874947,,11.384,,0.75,0.23,0.02,0.98,0.02,,0.75,0.23,0.02,0.98,0.02
411_,D21,ASIAN,,3.83985,0.00621033,0.00161734,,11.328,,0.75,0.23,0.02,0.98,0.02,,0.75,0.23,0.02,0.98,0.02
411_,D21,HISPANIC,,3.91259,0.015747,0.0040247,,11.349,,0.75,0.23,0.02,0.98,0.02,,0.75,0.23,0.02,0.98,0.02
411_,D7,BLACK,,3.22595,0.0615085,0.0190668,,3.614,,0.91,0.07,0.02,0.98,0.02,,0.91,0.07,0.02,0.98,0.02
411_,D7,CAUCASIAN,,3.04507,0.0637245,0.0209271,,3.631,,0.91,0.07,0.02,0.98,0.02,,0.91,0.07,0.02,0.98,0.02
411_,D7,HISPANIC,,3.27028,0.0552624,0.0168984,,3.614,,0.91,0.07,0.02,0.98,0.02,,0.91,0.07,0.02,0.98,0.02
411_,D7,ASIAN,,3.74463,0.0534688,0.0142788,,3.619,,0.91,0.07,0.02,0.98,0.02,,0.91,0.07,0.02,0.98,0.02
411_,CSF,BLACK,,1.49031,0.000729152,0.000489261,,10.462,,0.67,0.31,0.02,0.98,0.02,,0.67,0.31,0.02,0.98,0.02
411_,CSF,CAUCASIAN,,1.47401,0.000416024,0.000282239,,10.496,,0.67,0.31,0.02,0.98,0.02,,0.67,0.31,0.02,0.98,0.02
411_,CSF,HISPANIC,,1.58743,0.000193408,0.000121837,,10.521,,0.67,0.31,0.02,0.98,0.02,,0.67,0.31,0.02,0.98,0.02
411_,CSF,ASIAN,,1.80025,0.000348008,0.000193311,,10.534,,0.67,0.31,0.02,0.98,0.02,,0.67,0.31,0.02,0.98,0.02
411_,D3,BLACK,,3.04373,0.208502,0.0685024,,10.806,,0.906,0.074,0.02,0.98,0.02,,0.906,0.074,0.02,0.98,0.02
411_,D3,CAUCASIAN,,2.62091,0.162876,0.0621447,,10.838,,0.906,0.074,0.02,0.98,0.02,,0.906,0.074,0.02,0.98,0.02
411_,D3,HISPANIC,,1.94145,0.198585,0.102287,,10.859,,0.906,0.074,0.02,0.98,0.02,,0.906,0.074,0.02,0.98,0.02
411_,D3,ASIAN,,3.8495,0.241175,0.062651,,11.025,,0.906,0.074,0.02,0.98,0.02,,0.906,0.074,0.02,0.98,0.02
411_,TH01,BLACK,,4.19259,0.0541545,0.0129167,,10.699,,0.832,0.148,0.02,0.98,0.02,,0.832,0.148,0.02,0.98,0.02
411_,TH01,CAUCASIAN,,1.27181,0.076206,0.0599195,,10.714,,0.832,0.148,0.02,0.98,0.02,,0.832,0.148,0.02,0.98,0.02
411_,TH01,HISPANIC,,1.75979,0.103546,0.0588402,,10.798,,0.832,0.148,0.02,0.98,0.02,,0.832,0.148,0.02,0.98,0.02
411_,D13,CAUCASIAN,,5.65418,0.00181802,0.000321536,,3.62,,0.846,0.134,0.02,0.98,0.02,,0.846,0.134,0.02,0.98,0.02
411_,D13,BLACK,,4.26531,0.00414742,0.00097236,,3.649,,0.846,0.134,0.02,0.98,0.02,,0.846,0.134,0.02,0.98,0.02
411_,D13,HISPANIC,,5.85009,0.00239587,0.000409543,,3.621,,0.846,0.134,0.02,0.98,0.02,,0.846,0.134,0.02,0.98,0.02
411_,D13,ASIAN,,24.9618,8.49356e-05,3.40262e-06,,3.604,,0.846,0.134,0.02,0.98,0.02,,0.846,0.134,0.02,0.98,0.02
411_,D16,BLACK,,3.04719,0.0345424,0.0113358,,3.606,,0.812,0.168,0.02,0.98,0.02,,0.812,0.168,0.02,0.98,0.02
411_,D16,CAUCASIAN,,1.92121,0.0844415,0.0439522,,3.632,,0.812,0.168,0.02,0.98,0.02,,0.812,0.168,0.02,0.98,0.02
411_,D16,ASIAN,,3.39947,0.0276883,0.00814487,,3.605,,0.812,0.168,0.02,0.98,0.02,,0.812,0.168,0.02,0.98,0.02
411_,D16,HISPANIC,,3.57717,0.02484,0.00694402,,3.629,,0.812,0.168,0.02,0.98,0.02,,0.812,0.168,0.02,0.98,0.02
411_,D2,BLACK,,7.66537,0.000401757,5.24119e-05,,10.718,,0.88,0.1,0.02,0.98,0.02,,0.88,0.1,0.02,0.98,0.02
411_,D2,ASIAN,,10.167,0.000365149,3.59151e-05,,10.756,,0.88,0.1,0.02,0.98,0.02,,0.88,0.1,0.02,0.98,0.02
411_,D2,CAUCASIAN,,4.15884,0.000922401,0.000221793,,10.809,,0.88,0.1,0.02,0.98,0.02,,0.88,0.1,0.02,0.98,0.02
411_,D2,HISPANIC,,4.54134,0.00134997,0.000297262,,10.867,,0.88,0.1,0.02,0.98,0.02,,0.88,0.1,0.02,0.98,0.02
411_,D19,HISPANIC,,2.90859,0.000247745,8.51768e-05,,26.977,,0.8,0.18,0.02,0.98,0.02,,0.8,0.18,0.02,0.98,0.02
411_,D19,CAUCASIAN,,2.50421,3.98705e-05,1.59214e-05,,27.377,,0.8,0.18,0.02,0.98,0.02,,0.8,0.18,0.02,0.98,0.02
411_,D19,ASIAN,,7.33329,0.000256256,3.49442e-05,,27.53,,0.8,0.18,0.02,0.98,0.02,,0.8,0.18,0.02,0.98,0.02
411_,D19,BLACK,,2.56941,0.00011746,4.57147e-05,,27.591,,0.8,0.18,0.02,0.98,0.02,,0.8,0.18,0.02,0.98,0.02
411_,vWA,BLACK,,8.85206,6.41018e-05,7.24145e-06,,5.134,,0.876,0.104,0.02,0.98,0.02,,0.876,0.104,0.02,0.98,0.02
411_,vWA,HISPANIC,,8.14375,9.68481e-05,1.18923e-05,,5.107,,0.876,0.104,0.02,0.98,0.02,,0.876,0.104,0.02,0.98,0.02
411_,vWA,CAUCASIAN,,5.80989,0.000179998,3.09813e-05,,5.147,,0.876,0.104,0.02,0.98,0.02,,0.876,0.104,0.02,0.98,0.02
411_,vWA,ASIAN,,5.94479,0.000346147,5.8227e-05,,5.127,,0.876,0.104,0.02,0.98,0.02,,0.876,0.104,0.02,0.98,0.02
411_,TPOX,BLACK,,2.1533,0.0132007,0.00613042,,5.141,,0.87,0.11,0.02,0.98,0.02,,0.87,0.11,0.02,0.98,0.02
411_,TPOX,CAUCASIAN,,1.9064,0.0231616,0.0121494,,5.151,,0.87,0.11,0.02,0.98,0.02,,0.87,0.11,0.02,0.98,0.02
411_,TPOX,HISPANIC,,2.7079,0.0162095,0.00598599,,5.139,,0.87,0.11,0.02,0.98,0.02,,0.87,0.11,0.02,0.98,0.02
411_,TPOX,ASIAN,,1.70841,0.0260183,0.0152296,,5.153,,0.87,0.11,0.02,0.98,0.02,,0.87,0.11,0.02,0.98,0.02
411_,D18,BLACK,,2.73952,0.000324342,0.000118394,,10.72,,0.792,0.188,0.02,0.98,0.02,,0.792,0.188,0.02,0.98,0.02
411_,D18,CAUCASIAN,,4.30637,0.000164612,3.82252e-05,,10.724,,0.792,0.188,0.02,0.98,0.02,,0.792,0.188,0.02,0.98,0.02
411_,D18,ASIAN,,5.84484,5.67163e-05,9.70366e-06,,10.725,,0.792,0.188,0.02,0.98,0.02,,0.792,0.188,0.02,0.98,0.02
411_,D18,HISPANIC,,3.28739,0.000146674,4.46173e-05,,10.85,,0.792,0.188,0.02,0.98,0.02,,0.792,0.188,0.02,0.98,0.02
411_,D5,BLACK,,1.53626,0.133457,0.0868713,,5.263,,0.77,0.21,0.02,0.98,0.02,,0.77,0.21,0.02,0.98,0.02
411_,D5,CAUCASIAN,,1.40028,0.15406,0.110021,,5.255,,0.77,0.21,0.02,0.98,0.02,,0.77,0.21,0.02,0.98,0.02
411_,D5,ASIAN,,2.9667,0.05289,0.0178279,,5.277,,0.77,0.21,0.02,0.98,0.02,,0.77,0.21,0.02,0.98,0.02
411_,D5,HISPANIC,,1.742,0.125096,0.0718117,,5.294,,0.77,0.21,0.02,0.98,0.02,,0.77,0.21,0.02,0.98,0.02
411_,FGA,BLACK,,22.5894,0.00684682,0.000303099,,3.648,,0.672,0.308,0.02,0.98,0.02,,0.672,0.308,0.02,0.98,0.02
411_,FGA,CAUCASIAN,,9.87958,0.00988588,0.00100064,,3.633,,0.672,0.308,0.02,0.98,0.02,,0.672,0.308,0.02,0.98,0.02
411_,FGA,HISPANIC,,9.20858,0.0121248,0.00131668,,3.662,,0.672,0.308,0.02,0.98,0.02,,0.672,0.308,0.02,0.98,0.02
411_,FGA,ASIAN,,22.0265,0.00410271,0.000186263,,3.621,,0.672,0.308,0.02,0.98,0.02,,0.672,0.308,0.02,0.98,0.02
Overall:,15 Files,BLACK,,3.31461e+09,1.94328e-33,5.86276e-43,,137.783
Overall:,15 Files,CAUCASIAN,,3.37318e+07,2.08632e-33,6.18502e-41,,137.783
Overall:,15 Files,HISPANIC,,1.34465e+08,1.15208e-33,8.56792e-42,,137.783
Overall:,15 Files,ASIAN,,4.07897e+10,1.50901e-36,3.69948e-47,,137.783
412_,D8,CAUCASIAN,,6.44768,0.0449574,0.00697264,,10.877,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
412_,D8,BLACK,,5.29935,0.117705,0.0222113,,10.946,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
412_,D8,HISPANIC,,6.02781,0.0478883,0.00794456,,11.012,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
412_,D8,ASIAN,,5.04869,0.0330561,0.00654747,,10.991,,0.84,0.14,0.02,0.98,0.02,,0.84,0.14,0.02,0.98,0.02
412_,D21,BLACK,,21.9774,0.0192291,0.000874947,,10.655,,0.75,0.23,0.02,0.98,0.02,,0.75,0.23,0.02,0.98,0.02
412_,D21,ASIAN,,3.83985,0.00621033,0.00161734,,10.684,,0.75,0.23,0.02,0.98,0.02,,0.75,0.23,0.02,0.98,0.02
412_,D21,CAUCASIAN,,4.68412,0.0238989,0.00510211,,10.73,,0.75,0.23,0.02,0.98,0.02,,0.75,0.23,0.02,0.98,0.02
412_,D21,HISPANIC,,3.91259,0.015747,0.0040247,,10.766,,0.75,0.23,0.02,0.98,0.02,,0.75,0.23,0.02,0.98,0.02
412_,D7,BLACK,,3.22595,0.0615085,0.0190668,,3.617,,0.91,0.07,0.02,0.98,0.02,,0.91,0.07,0.02,0.98,0.02
412_,D7,CAUCASIAN,,3.04507,0.0637245,0.0209271,,3.633,,0.91,0.07,0.02,0.98,0.02,,0.91,0.07,0.02,0.98,0.02
412_,D7,HISPANIC,,3.27028,0.0552624,0.0168984,,3.615,,0.91,0.07,0.02,0.98,0.02,,0.91,0.07,0.02,0.98,0.02
412_,D7,ASIAN,,3.74463,0.0534688,0.0142788,,3.616,,0.91,0.07,0.02,0.98,0.02,,0.91,0.07,0.02,0.98,0.02
412_,CSF,BLACK,,1.18159,0.00103264,0.000873939,,10.67,,0.67,0.31,0.02,0.98,0.02,,0.67,0.31,0.02,0.98,0.02
412_,CSF,CAUCASIAN,,1.21393,0.000650334,0.000535726,,10.654,,0.67,0.31,0.02,0.98,0.02,,0.67,0.31,0.02,0.98,0.02
412_,CSF,HISPANIC,,1.21571,0.000229489,0.00018877,,10.71,,0.67,0.31,0.02,0.98,0.02,,0.67,0.31,0.02,0.98,0.02
412_,CSF,ASIAN,,1.51596,0.000699974,0.000461735,,10.716,,0.67,0.31,0.02,0.98,0.02,,0.67,0.31,0.02,0.98,0.02
412_,D3,HISPANIC,,1.94145,0.198585,0.102287,,10.919,,0.906,0.074,0.02,0.98,0.02,,0.906,0.074,0.02,0.98,0.02
412_,D3,BLACK,,3.04373,0.208502,0.0685024,,11.048,,0.906,0.074,0.02,0.98,0.02,,0.906,0.074,0.02,0.98,0.02
412_,D3,CAUCASIAN,,2.62091,0.162876,0.0621447,,11.089,,0.906,0.074,0.02,0.98,0.02,,0.906,0.074,0.02,0.98,0.02
412_,D3,ASIAN,,3.8495,0.241175,0.062651,,11.059,,0.906,0.074,0.02,0.98,0.02,,0.906,0.074,0.02,0.98,0.02
412_,TH01,BLACK,,0.0441659,0.000101703,0.00230274,,5.183,,0.832,0.148,0.02,0.98,0.02,,0.832,0.148,0.02,0.98,0.02
412_,TH01,ASIAN,,0.0213596,5.47717e-05,0.00256426,,5.154,,0.832,0.148,0.02,0.98,0.02,,0.832,0.148,0.02,0.98,0.02
412_,TH01,HISPANIC,,0.0470307,0.000111976,0.00238092,,5.189,,0.832,0.148,0.02,0.98,0.02,,0.832,0.148,0.02,0.98,0.02
412_,TH01,CAUCASIAN,,0.0468342,5.57055e-05,0.00118942,,5.226,,0.832,0.148,0.02,0.98,0.02,,0.832,0.148,0.02,0.98,0.02
412_,D13,BLACK,,3.12365,0.0379471,0.0121483,,3.613,,0.846,0.134,0.02,0.98,0.02,,0.846,0.134,0.02,0.98,0.02
412_,D13,CAUCASIAN,,4.43527,0.0142612,0.00321542,,3.616,,0.846,0.134,0.02,0.98,0.02,,0.846,0.134,0.02,0.98,0.02
412_,D13,HISPANIC,,4.15577,0.0233931,0.00562907,,3.62,,0.846,0.134,0.02,0.98,0.02,,0.846,0.134,0.02,0.98,0.02
412_,D13,ASIAN,,19.7715,0.000671596,3.39678e-05,,3.609,,0.846,0.134,0.02,0.98,0.02,,0.846,0.134,0.02,0.98,0.02
412_,D16,BLACK,,3.04719,0.0345424,0.0113358,,3.621,,0.812,0.168,0.02,0.98,0.02,,0.812,0.168,0.02,0.98,0.02
412_,D16,CAUCASIAN,,1.92121,0.0844415,0.0439522,,3.616,,0.812,0.168,0.02,0.98,0.02,,0.812,0.168,0.02,0.98,0.02
412_,D16,HISPANIC,,3.57717,0.02484,0.00694402,,3.608,,0.812,0.168,0.02,0.98,0.02,,0.812,0.168,0.02,0.98,0.02
412_,D16,ASIAN,,3.39947,0.0276883,0.00814487,,3.609,,0.812,0.168,0.02,0.98,0.02,,0.812,0.168,0.02,0.98,0.02
412_,D2,BLACK,,6.20669,0.00486623,0.00078403,,10.956,,0.88,0.1,0.02,0.98,0.02,,0.88,0.1,0.02,0.98,0.02
412_,D2,HISPANIC,,3.93907,0.010591,0.00268871,,10.978,,0.88,0.1,0.02,0.98,0.02,,0.88,0.1,0.02,0.98,0.02
412_,D2,CAUCASIAN,,3.56513,0.00552352,0.00154932,,11.043,,0.88,0.1,0.02,0.98,0.02,,0.88,0.1,0.02,0.98,0.02
412_,D2,ASIAN,,8.93065,0.00288418,0.000322953,,11.023,,0.88,0.1,0.02,0.98,0.02,,0.88,0.1,0.02,0.98,0.02
412_,D19,HISPANIC,,2.42031,0.00442199,0.00182703,,26.83,,0.8,0.18,0.02,0.98,0.02,,0.8,0.18,0.02,0.98,0.02
412_,D19,BLACK,,2.01331,0.00201466,0.00100067,,27.444,,0.8,0.18,0.02,0.98,0.02,,0.8,0.18,0.02,0.98,0.02
412_,D19,ASIAN,,6.17555,0.00652332,0.00105631,,27.522,,0.8,0.18,0.02,0.98,0.02,,0.8,0.18,0.02,0.98,0.02
412_,D19,CAUCASIAN,,1.84135,0.00052155,0.000283243,,27.595,,0.8,0.18,0.02,0.98,0.02,,0.8,0.18,0.02,0.98,0.02
412_,vWA,CAUCASIAN,,0.499827,0.000787156,0.00157486,,26.786,,0.876,0.104,0.02,0.98,0.02,,0.876,0.104,0.02,0.98,0.02
412_,vWA,ASIAN,,0.499459,0.00173004,0.00346383,,26.838,,0.876,0.104,0.02,0.98,0.02,,0.876,0.104,0.02,0.98,0.02
